dateSeen,brand,name,categories,prices_before,prices_after,prices_disc,availability,views
04/19/19 09:05,Fabulicious,Women's Fabulicious Chic 46,Heels,34.69,34.35,0.98%,TRUE,2
04/19/19 09:05,Fabulicious,women's fabulicious lovely 450,Heels,38.45,38.07,0.99%,TRUE,1
04/19/19 09:05,Fabulicious,Women's Lumina 34 Pump,Heels,39.4,39.01,0.99%,TRUE,6
04/19/19 09:05,Dolce Vita,Para Buckle Slide Sandals,Sandals & Slippers,89.89,65.14,27.53%,TRUE,2
04/19/19 09:05,Dolce Vita,Haya Fringe Sandals,Sandals & Slippers,60.59,59.99,0.99%,TRUE,4
04/19/19 09:05,Dolce Vita,Dolce Vita Womens Havva Open Toe Casual Slide Sandals,Sandals & Slippers,35.52,26.71,24.8%,FALSE,2
04/19/19 09:05,Dolce Vita,Dolce Vita Women's Gia-S Slide Sandal,Sandals & Slippers,67.66,66.99,0.99%,TRUE,1
04/19/19 09:05,Dolce Vita,Dolce Vita Women's Shia Wedge Sandal,Sandals & Slippers,129.28,128,0.99%,TRUE,1
04/19/19 09:05,Dolce Vita,Dolce Vita Womens Jene Knot-Front Cylinder Heel Slide Sandals,Sandals & Slippers,78.78,78,0.99%,TRUE,2
04/19/19 09:05,Dolce Vita,Women's Dara Elastic Sandals,Sandals & Slippers,76.82,62.97,18.03%,TRUE,2
04/19/19 09:05,Dolce Vita,Dolce Vita Womens Lisa Leather Open Toe Special Occasion Platform Sandals,Sandals & Slippers,71.62,70.91,0.99%,TRUE,5
04/19/19 09:05,Dolce Vita,Dolce Vita Womens Marly Open Toe Casual T-Strap Sandals,Sandals & Slippers,28.88,20.48,29.09%,FALSE,1
04/19/19 09:05,Dolce Vita,Dolce Vita Women's Delana Slide Sandal,Sandals & Slippers,34.18,31.65,7.4%,TRUE,20
04/19/19 09:05,Dolce Vita,Dolce Vita Women's Halo Heeled Sandal,Sandals & Slippers,27.76,27.49,0.97%,TRUE,3
04/19/19 09:05,Dolce Vita,Dolce Vita Womens Katlee Open Toe Casual Slide Sandals,Sandals & Slippers,36.22,27.65,23.66%,TRUE,4
04/19/19 09:05,Dolce Vita,Dolce Vita Womens Adalea Open Toe Casual Slide Sandals,Sandals & Slippers,41.93,26.71,36.3%,TRUE,8
04/19/19 09:06,Faded Glory,Womens Faded Glory Shandle,Sandals & Slippers,14.85,9,39.39%,FALSE,1
04/19/19 09:06,Dolce Vita,Dolce Vita Women's Romeo Natural Ankle-High Leather Sandal - 8.5M,Sandals & Slippers,39.8,21.99,44.75%,FALSE,1
04/19/19 09:06,Dolce Vita,"Dolce Vita Women's Cadiz Slide Sandal, Blush Multi Stella, 7 M US",Sandals & Slippers,90.86,89.96,0.99%,TRUE,1
04/19/19 09:06,Dolce Vita,Dolce Vita Women's Bobbi Slide Sandal,Sandals & Slippers,56.56,56,0.99%,FALSE,1
04/19/19 09:06,Dolce Vita,Dolce Vita Womens Katlee Open Toe Casual Slide Sandals,Sandals & Slippers,36.22,27.65,23.66%,TRUE,4
04/19/19 09:20,Spring Step,Women's All About Bling Wedge Sandals - Leather Uppers - 2.5 Heels,Heels,90.85,89.95,0.99%,TRUE,3
04/19/19 09:20,Spring Step,Women's Spring Step Asimona Ankle Strap Sandal,Sandals & Slippers,74.62,73.88,0.99%,TRUE,5
04/19/19 09:21,Style Co.,Women's Ciley Grey Ankle-High Leather Boot - 5M,Boots,35.82,20.95,41.51%,FALSE,1
04/19/19 09:21,Spring Step,women's spring step sanya mid calf boot,Boots,82.11,78.95,3.85%,TRUE,1
04/19/19 09:21,Ugg,Ugg Girl's Bailey Button K Black Mid-Calf Wool Snow Boot - 4M,Boots,99.98,98.99,0.99%,FALSE,1
04/19/19 09:21,Spring Step,women's spring step patrina mid calf boot,Boots,62.37,61.75,0.99%,FALSE,2
04/19/19 09:21,Spring Step,women's spring step acella mid calf boot,Boots,68.73,68.05,0.99%,FALSE,1
04/19/19 09:21,Bearpaw,Women's Bearpaw Hayden Tall Boot,Boots,76.82,62.97,18.03%,FALSE,2
04/19/19 09:21,Bearpaw,Bearpaw Women's Tama Boot,Boots,117.27,93.07,20.64%,TRUE,6
04/19/19 09:21,Ugg,1016224 - CLASSIC TALL II 8 / Navy,Boots,201.99,199.99,0.99%,TRUE,2
04/19/19 09:21,Ugg,1005372 - Classic Short Leather 11 / Chestnut,Boots,161.6,160,0.99%,TRUE,1
04/19/19 09:21,Ugg,UGG Australia Adirondack Boot II Boots - Womens,Boots,181.75,179.95,0.99%,FALSE,2
04/19/19 09:22,Sorel,"SOREL Women's Winter Carnival Waterproof Winter Boots (Black/Stone, 7.5)",Boots,111.08,109.98,0.99%,FALSE,2
04/19/19 09:22,Nature Breeze,NATURE BREEZE FROST-03 Women's Lace Up Quilted Mid Calf Winter Snow Boots,Boots,62.81,62.19,0.99%,TRUE,6
04/19/19 09:22,Style Co.,Womens Ciley Leather Closed Toe Ankle Cold Weather Boots,Boots,12.59,12.47,0.95%,FALSE,1
04/19/19 09:22,Ugg,1005372 - Classic Short Leather 11 / Chestnut,Boots,161.6,160,0.99%,TRUE,1
04/19/19 10:25,Softwalk,Softwalk Tilton N/S Round Toe Leather Loafer,Loafers & Oxfords,153.32,151.8,0.99%,TRUE,2
04/19/19 10:26,Softwalk,Softwalk Tilton N/S Round Toe Leather Loafer,Loafers & Oxfords,153.32,151.8,0.99%,TRUE,2
04/19/19 11:05,Madden Girl,Madden Girl Women's Become Ankle Boot,Boots,55.75,55.2,0.99%,FALSE,2
04/19/19 11:05,Madden Girl,Madden Girl Womens Cinder Fabric Almond Toe Over Knee Fashion Boots,Boots,35.37,30.49,13.8%,FALSE,4
04/19/19 11:05,Madden Girl,Madden Girl Women's Finian Ankle Boot,Boots,39.37,24.92,36.7%,FALSE,5
04/19/19 11:05,Madden Girl,Madden Girl Womens Finian Harness Faux Leather Booties,Boots,52.13,38.33,26.47%,FALSE,1
04/19/19 11:05,Madden Girl,Madden Girl Womens Fayth Fabric Round Toe Ankle Fashion Boots,Boots,70.78,63.2,10.71%,FALSE,2
04/19/19 11:05,Madden Girl,Madden Girl Women's Arrcade Black Mid-Top Boot - 5M,Boots,22.99,12.99,43.5%,FALSE,3
04/19/19 11:15,Madden Girl,Madden Girl Womens Torch Fabric Round Toe Ankle Fashion Boots,Boots,57.69,57.12,0.99%,TRUE,1
04/19/19 11:15,Madden Girl,Madden Girl Women's Finian Ankle Boot,Boots,59.62,49.68,16.67%,TRUE,4
04/19/19 12:00,Nature Breeze,Nature Breeze BB86 Women Brushed Leatherette Jeweled Thong Sandal,Sandals & Slippers,21.11,20.9,0.99%,FALSE,5
04/19/19 12:00,Bearpaw,Women's Irene Sneaker,Sneakers,42.66,34.97,18.03%,TRUE,1
04/19/19 12:01,Nature Breeze,Nature Breeze AI40 Women Leatherette Open Toe Strappy Buckles Gladiator Flat Sandal,Sandals & Slippers,25.15,24.9,0.99%,FALSE,5
04/19/19 12:01,Nature Breeze,Nature Breeze BB86 Women Brushed Leatherette Jeweled Thong Sandal,Sandals & Slippers,21.11,20.9,0.99%,FALSE,2
04/19/19 12:02,Grasshoppers,"Grasshoppers Womens EF56701 Stone Walking, Hiking, Trail Athletic Shoes Size 11 New",Sneakers,37.49,29.99,20.01%,FALSE,1
04/19/19 12:02,Puma,Puma Women's R698 Patent Nude Slate Ankle-High Fashion Sneaker - 6.5M,Sneakers,52.14,34.99,32.89%,TRUE,1
04/19/19 12:03,Reebok,"Reebok BD2772 : Women's Classic Lthr Pastels Running Shoe, Washed Yellow/White",Running Shoe,118.49,117.32,0.99%,TRUE,1
04/19/19 12:04,New Balance,New Balance Women's Wc696 Al3 Ankle-High Fashion Sneaker - 12W,Sneakers,35.81,22.52,37.11%,TRUE,1
04/19/19 12:05,Reebok,"Reebok BD2772 : Women's Classic Lthr Pastels Running Shoe, Washed Yellow/White",Running Shoe,118.49,117.32,0.99%,TRUE,1
04/19/19 12:05,Asics,Asics Women's Gel-Hyper Tri 3 Aqua Splash / Silver Indigo Blue Ankle-High Fashion Sneaker - 6M,Sneakers,73.71,53.03,28.06%,FALSE,1
04/19/19 12:06,Easy Spirit,Easy Spirit Portnia Women's Slip On,Flats,69.07,57.56,16.66%,TRUE,2
04/19/19 12:06,Inc International Concepts,Inc International Concepts Womens Yeldie Faux Fur Closed Toe Slip On Slippers,Sandals & Slippers,38.34,28.61,25.38%,TRUE,1
04/19/19 12:14,Skechers,"Skechers Sport Women's Breathe Easy Lucky Lady Mary Jane Flat, Charcoal Knit Mesh/Gray Trim, 8.5 M US",Flats,76.76,76,0.99%,TRUE,2
04/19/19 12:15,Puma,Puma Basket Platform Block Pink / Sulphur Spring Black Ankle-High Fashion Sneaker - 4.5M,Sneakers,41.58,24.9,40.12%,TRUE,1
04/19/19 12:18,Soda,Soda Women TRUNK boots,Boots,32.32,32,0.99%,TRUE,4
04/19/19 12:18,Soda,Delicious Women's Almond Toe Triple Multi Strap Stacked Heel Ankle Bootie,Boots,57.13,56.56,1%,TRUE,3
04/19/19 12:18,Soda,Soda Women's Indeed Western Elastic Side Stacked Heel Ankle Boot,Boots,35.3,34.95,0.99%,FALSE,3
04/19/19 12:18,Dr. Scholl's,Dr. Scholl's Womens Svetlana Faux Leather Pointed Toe D'Orsay,Flats,51.16,50.65,1%,FALSE,6
04/19/19 12:18,Bernie Mev,Bernie Mev. DreamWomen's Peep Toe Slip On Flats,Flats,60.55,59.95,0.99%,TRUE,12
04/19/19 12:18,Bernie Mev,Bernie Mev Bella Me Ballerina Flat Slip On Ballet Shoe - Womens,Flats,75.7,74.95,0.99%,FALSE,1
04/19/19 12:18,Bernie Mev,Bernie Mev Women's Cuddly Mary Jane Flat,Flats,47.12,46.65,1%,FALSE,2
04/19/19 12:18,Bernie Mev,Bernie Mev Catwalk-Bronze: Women's Braided Bronze Catwalk Flats,Flats,53.48,52.95,0.99%,TRUE,2
04/19/19 12:18,Sas,"Women's SAS, Coco Slip on Flats",Flats,129.26,127.98,0.99%,FALSE,40
04/19/19 12:18,Spring Step,Women's Spring Step YVONNE Pump BRONZE 35 M EU 5 M,Heels,75.7,74.95,0.99%,FALSE,2
04/19/19 12:18,Aerosoles,Women's Aerosoles Push Ups Penny Loafer,Loafers & Oxfords,63.21,62.58,1%,FALSE,3
04/19/19 12:18,Spring Step,Women's Spring Step TWILA Loafer BRONZE 37 M EU 6.5-7 M,Loafers & Oxfords,90.85,89.95,0.99%,FALSE,2
04/19/19 12:18,Soda,"Lunacy by Soda, Slide In Slipper Open Toe Sandal w Large Criss Cross Band",Sandals & Slippers,24.23,23.99,0.99%,FALSE,4
04/19/19 12:18,Soda,Soda Allie-S Womens Open Toe Double Strap Sandals,Sandals & Slippers,20.15,19.95,0.99%,FALSE,5
04/19/19 12:18,Propet,Women's Propet VIOLET Strap Sandals BRONZE 11 D,Sandals & Slippers,72.72,72,0.99%,FALSE,28
04/19/19 12:18,Spring Step,Women's Spring Step Hearts Mary Jane,Sandals & Slippers,60.55,59.95,0.99%,FALSE,2
04/19/19 12:18,Sas,Women's SAS Capri Sandals,Sandals & Slippers,140.34,138.95,0.99%,TRUE,30
04/19/19 12:18,Bernie Mev,Bernie Mev Women's Rigged Jim Fabric Casual,Sneakers,65.65,65,0.99%,FALSE,5
04/19/19 12:19,Pleaser,"2 Kitten Heel Ankle Boot - Cream Faux Leather, 9",Boots,62.57,61.95,0.99%,FALSE,1
04/19/19 12:19,Pleaser Pink Label,Women's Pleaser Pink Label Eve 102 Open-Toe Bootie,Boots,62.57,61.95,0.99%,TRUE,4
04/19/19 12:19,Pleaser,Women's Pleaser Amuse 1018 Open-Toe Bootie,Boots,46.4,45.94,0.99%,TRUE,6
04/19/19 12:19,Pleaser Pink Label,Women's Pleaser Pink Label Chloe 115 Platform Lace-Up Boot,Boots,76.71,75.95,0.99%,TRUE,4
04/19/19 12:19,Soda,Soda Caster Women's Open Toe Perforated Stacked Bootie,Boots,33.28,32.95,0.99%,FALSE,8
04/19/19 12:19,Soda,Soda Women's Agree Cowboy Fringe Faux Suede Closed Toe Stacked Heel Ankle Boot,Boots,39.34,38.95,0.99%,TRUE,4
04/19/19 12:19,Soda,Soda Shoes Women's Obji Rnd Toe Casual Flat With Padded Insole,Flats,30.25,29.95,0.99%,FALSE,3
04/19/19 12:19,Pleaser,women's pleaser pink label kitten-01 pump,Heels,43.38,42.95,0.99%,TRUE,12
04/19/19 12:19,Pleaser Pink Label,Women's Pleaser Pink Label Teeze 06W Platform Pump,Heels,71.66,70.95,0.99%,TRUE,11
04/19/19 12:19,Pleaser Pink Label,Women's Pleaser Pink Label Jenna 01 Pump,Heels,45.4,44.95,0.99%,TRUE,15
04/19/19 12:19,Pleaser Pink Label,Women's Pleaser Pink Label Chloe 01 Peep-Toe Pump,Heels,56.51,55.95,0.99%,FALSE,12
04/19/19 12:19,Pleaser Pink Label,Women's Pleaser Pink Label Jenna-02 Slingback Pump,Heels,38.84,34.99,9.91%,TRUE,15
04/19/19 12:19,Pleaserusa,"JENNA-06, 3'' Kitten Heel Spectator Mary Jane Pump Shoes",Heels,52.47,51.95,0.99%,TRUE,12
04/19/19 12:19,Dr. Scholl's,Original Collection Women's Vienna Slip On,NA,66.66,66,0.99%,FALSE,1
04/19/19 12:21,Soda,Soda Mug Women's Faux Suede Casual Ankle Zip Booties,Boots,30.25,29.95,0.99%,FALSE,7
04/19/19 12:21,Soda,Soda ICEAGE-S Women's Perforated Ankle Heel Booties,Boots,35.3,34.95,0.99%,FALSE,11
04/19/19 12:21,Soda,Soda Women's Criss Cross Slingback Platform Wedge,Heels,32.31,31.99,0.99%,FALSE,12
04/19/19 12:21,Soda,"Soda Women's Closed Toe Elastic Side White Rubber Sole Loafer Slip On (Pink, 8.5 B(M) US)",Loafers & Oxfords,20.19,19.99,0.99%,FALSE,2
04/19/19 12:21,Soda,Soda Ramona Women's Pearl Accent Slip On Loafer,Loafers & Oxfords,36.31,35.95,0.99%,FALSE,4
04/19/19 12:21,Sas,"Women's SAS, Tour Mesh Sneakers",Sneakers,172.66,170.95,0.99%,TRUE,3
04/19/19 12:21,Sas,Sas Womens Sporty Low Top Lace Up Fashion Sneakers,Sneakers,149.78,110.13,26.47%,FALSE,1
04/19/19 12:22,Soda,Soda Womens Metro Fashion Sandals,Sandals & Slippers,40.35,39.95,0.99%,TRUE,6
04/19/19 03:00,Demonia,Pleaser DOLLY-30 Women 5 Chunky Heel 1 1/2 Platform Gothic Punk Dress Pump,Heels,53.8,53.27,0.99%,TRUE,1
04/19/19 03:00,Steve Madden,Steve Madden Women's Carrson Blue Ankle-High Pump - 7.5M,Heels,32.97,18.95,42.52%,FALSE,1
04/20/19 03:24,Drew,Women's Drew Tuscany Sneaker,Sneakers,148.74,147.27,0.99%,TRUE,1
04/20/19 03:28,Diba-True,women's diba true new year peep toe wedge,Heels,112.85,96.45,14.53%,FALSE,2
04/20/19 03:28,Theatricals,Adult Split Sole Tap Shoes,NA,38.33,37.95,0.99%,TRUE,1
04/20/19 03:28,Theatricals,Adult Tap Star Ribbon Tie Elastic Tap Shoes,NA,24.19,23.95,0.99%,TRUE,1
04/20/19 03:28,Theatricals,Adult Gore Top Jazz Shoes,NA,31.51,31.2,0.98%,FALSE,1
04/20/19 03:34,Palladium,Palladium Pallaphoenix OG CVS Sneaker,Sneakers,70.65,69.95,0.99%,TRUE,2
04/20/19 03:36,Palladium,Palladium Pallaphoenix OG CVS Sneaker,Sneakers,70.65,69.95,0.99%,TRUE,2
04/20/19 04:07,Aerosoles,Aerosoles Lovely Round Toe Leather Loafer,Loafers & Oxfords,125.13,123.89,0.99%,FALSE,1
04/20/19 04:23,Grasshoppers,Grasshoppers Womens Stretch Plus Lace Ii Low Top Lace Up Fashion Sneakers,Sneakers,31.19,19.74,36.71%,TRUE,1
04/20/19 05:18,Bearpaw,Women's Bearpaw Kylie Knee High Boot,Boots,82.07,59.47,27.54%,FALSE,2
04/20/19 05:18,Bearpaw,Bearpaw Women's Onyx Bootie,Boots,51.2,41.97,18.03%,TRUE,1
04/20/19 05:19,Brinley Co.,Brinley Co. Women's Faux Suede Geometric Laser Cut Side Split Stacked Wood Heel Booties,Boots,52.08,34.95,32.89%,TRUE,1
04/20/19 05:19,Brinley Co.,Brinley Co. Women's Zipper Faux Leather Ankle Boots,Boots,52.14,34.99,32.89%,TRUE,1
04/20/19 05:19,Brinley Co.,Brinley Co. Women's Faux Leather Stacked Heel Side Zip Booties,Boots,58.39,39.99,31.51%,TRUE,1
04/20/19 05:26,White Mountain,White Mountain Women's Riza Ankle Bootie,Boots,59.01,43.07,27.01%,FALSE,1
04/20/19 05:27,Soda,Soda FD58 Women's Slouchy Pull On Low Block Heel Ankle Booties,Boots,64.51,63.87,0.99%,TRUE,1
04/20/19 05:27,Nature Breeze,Nature Breeze BK21 Women Leatherette Cut Out Lace Up Pointy Toe Bootie,Boots,41.4,40.99,0.99%,FALSE,1
04/20/19 05:27,City-Classified,Soda Women's Harlyn-S Leatherette Cutout Peep Toe Booties,Boots,38.33,37.95,0.99%,TRUE,1
04/20/19 05:27,Nature Breeze,Nature Breeze AF49 Women Suede Lace Up Round Toe Wedge Bootie,Boots,39.37,38.98,0.99%,FALSE,2
04/20/19 05:27,Nature Breeze,Nature Breeze Vivienne-05 Leatherette Buckle Round Toe Riding Boot,Boots,44.42,43.98,0.99%,FALSE,1
04/20/19 05:27,Nature Breeze,Nature Breeze AC09 Women Leatherette Slouchy Thigh High Boot,Boots,50.1,49.6,1%,TRUE,3
04/20/19 05:27,Nature Breeze,NATURE BREEZE DALLAS-03 Women's V Slit Strap Double Fringe Stacked Heel Booties,Boots,35.85,35.5,0.98%,TRUE,2
04/20/19 05:28,Soda,"Soda Women's Peep Toe Faux Suede Lace Up Side Stacked Block Heel Ankle Boot (Khaki, 7 B(M) US)",Boots,32.31,31.99,0.99%,TRUE,2
04/20/19 05:28,Soda,Women's Ankle Bootie With Low Heel And Cut-Out Side Design,Boots,35.34,34.99,0.99%,FALSE,1
04/20/19 05:28,Soda,"Nerys by Soda, Women Low Block Heel Ankle Bootie w Stitched Trim Double V-Slit Cut Shoe",Boots,33.32,32.99,0.99%,FALSE,1
04/20/19 05:28,Soda,Soda BF39 Women Suede Leopard Round Toe Shearing Flatform Eskimo Boot,Boots,32.21,31.89,0.99%,FALSE,1
04/20/19 06:01,Softwalk,Women's SoftWalk Irish Mary Jane,Heels,91.95,91.04,0.99%,TRUE,1
04/20/19 06:02,Bamboo,"Leona77 by Bamboo, Bow d'Orsay Peep Toe Flats - Women Slip On Two Piece Sandal",Flats,25.12,24.87,1%,TRUE,1
04/20/19 06:02,Trotters,"trotters women's kimberly dress pump, black, 12 n us",Heels,90.89,89.99,0.99%,FALSE,2
04/20/19 06:02,Catan,"pink paradox london women's avery wedge sandals,silver synthetic,us 8.5 m",Sandals & Slippers,75.7,74.95,0.99%,TRUE,1
04/20/19 06:02,Bamboo,Bamboo Women SAILI-05 Fringe Tassle Sandals,Sandals & Slippers,15.65,15.5,0.96%,TRUE,1
04/20/19 06:02,Fergie Shoes,"fergalicious women's rasta wedge sandal, black, 9 m us",Sandals & Slippers,48.44,47.96,0.99%,TRUE,1
04/20/19 06:02,Bamboo,Bamboo Seashore 31S Women's Braided T-Strap Buckled Sandals,Sandals & Slippers,25.2,24.95,0.99%,FALSE,1
04/20/19 06:03,Easy-Street,Womens Easy Street Erin Slingback Mule Sandals - Brown Burnishe,Sandals & Slippers,49.28,44,10.71%,TRUE,2
04/20/19 06:03,Easy-Street,"Womens Easy Street Erin Slingback Mule Sandals, Tan Burnish",Sandals & Slippers,62.33,61.71,0.99%,TRUE,1
04/20/19 06:03,Bamboo,"Barton07 by Bamboo, Vintage Woven Flat Sandal - Wovent Strappy Fisherman Summer Shoes",Sandals & Slippers,24.11,23.87,1%,TRUE,1
04/20/19 06:03,Easy-Street,Easy Street Calm Open Toe Synthetic Slides Sandal,Sandals & Slippers,73.58,72.85,0.99%,TRUE,2
04/20/19 06:04,Unique Bargains,Women's Slingback Wedges Platform Ankle Strap Heel Sandals Brown (Size 9),Sandals & Slippers,29.28,28.99,0.99%,TRUE,1
04/20/19 06:04,Unique Bargains,Unique Bargains Women's Chunky Heel Scalloped Ankle Strap Sandals,Sandals & Slippers,47.18,32.99,30.08%,TRUE,1
04/20/19 06:04,Unique Bargains,Unique Bargains Women's Tassel Closure Chunky High Heel Lace Up Sandals,Sandals & Slippers,38.6,26.99,30.08%,TRUE,1
04/20/19 06:05,Dolce Vita,Dolce Vita Woman's Jasmyn Lace Up Suede Gladiator Sandal,Sandals & Slippers,90.85,89.95,0.99%,FALSE,1
04/20/19 06:09,Spring Step,Women's Spring Step Abigail,Sandals & Slippers,70.65,69.95,0.99%,TRUE,1
04/20/19 06:09,Spring Step,Women's Spring Step Vino,Sandals & Slippers,70.65,69.95,0.99%,TRUE,1
04/20/19 06:09,Spring Step,Women's Spring Step Saibara Rhinestone Slingback,Sandals & Slippers,70.65,69.95,0.99%,TRUE,1
04/20/19 06:09,Madden Girl,Madden Girl Womens Lori Open Toe Casual Slingback Sandals,Sandals & Slippers,47.68,44.98,5.66%,TRUE,1
04/20/19 06:09,Madden Girl,Madden Girl Womens Cena Fabric Peep Toe Casual Platform Sandals,Sandals & Slippers,53.72,47.96,10.72%,TRUE,2
04/20/19 06:09,Spring Step,Spring Step Women's Decca Slide Sandal,Sandals & Slippers,60.55,59.95,0.99%,TRUE,1
04/20/19 06:10,Indigo Rd.,Indigo Rd. Womens Jallen Fabric Closed Toe Ankle Strap Platform Pumps,Heels,50.98,42.48,16.67%,TRUE,2
04/20/19 06:11,Baretraps,Baretraps Womens Kaiser Faux Leather Strappy Flats,Flats,29.28,28.99,0.99%,FALSE,1
04/20/19 06:11,Victoria K.,Victoria K Women's Gold Circle Buckle Nubuck Wedge Shoes,Flats,20.2,20,0.99%,TRUE,1
04/20/19 06:11,Baretraps,Baretraps Women's Anias Slide Sandal,Sandals & Slippers,22.03,18.99,13.8%,FALSE,1
04/20/19 06:11,Victoria K.,Victoria K Women's Gold Medallion Sandals,Sandals & Slippers,13.01,12.88,1%,TRUE,1
04/20/19 06:11,Sam Edelman,"Sam Edelman Women's Greta Flat Sandal, Blue, Size 6.0",Sandals & Slippers,67.05,66.39,0.98%,TRUE,1
04/20/19 06:11,Baretraps,Women's Bare Traps Sarena Toe Loop Sandal,Sandals & Slippers,54.45,49.95,8.26%,FALSE,1
04/20/19 06:11,Victoria K.,"Women Faux Fur Fluffy Sandals w/ Linked Chain, Slip-On Pool Slide Mules",Sandals & Slippers,16.15,15.99,0.99%,FALSE,1
04/20/19 06:11,Victoria K.,Victoria K Women's Two Rhinestone Rings Sandals,Sandals & Slippers,13.01,12.88,1%,TRUE,1
04/20/19 06:11,Victoria K.,Victoria K Women's Tassel And Braided Sandals,Sandals & Slippers,13.01,12.88,1%,TRUE,1
04/20/19 06:14,David Tate,Women's David Tate Festive Thong Sandal,Sandals & Slippers,98.52,87.96,10.72%,FALSE,1
04/20/19 06:15,David Tate,Women's David Tate Allana Ankle Strap Sandal,Sandals & Slippers,100.95,99.95,0.99%,FALSE,1
04/20/19 06:15,Softwalk,Women's SoftWalk Acton,Sandals & Slippers,79.09,55.31,30.07%,FALSE,1
04/20/19 06:15,David Tate,Women's David Tate Flex Slide,Sandals & Slippers,71.36,70.65,0.99%,FALSE,3
04/20/19 06:15,David Tate,Women's Luna Strappy Sandal,Sandals & Slippers,100.95,99.95,0.99%,FALSE,1
04/20/19 06:16,Softwalk,Women's SoftWalk SAVA Haely Mary Jane,Flats,131.25,129.95,0.99%,TRUE,1
04/20/19 06:16,Softwalk,Women's SoftWalk Irish Mary Jane,Heels,91.95,91.04,0.99%,TRUE,1
04/20/19 06:16,Unique Bargains,Women's Open Toe Back Ankle Tie Chunky Heel Sandals Green (Size 5),Sandals & Slippers,34.33,33.99,0.99%,TRUE,1
04/20/19 06:16,Unique Bargains,Unique Bargains Women's Tassel Closure Chunky High Heel Lace Up Sandals,Sandals & Slippers,38.6,26.99,30.08%,TRUE,1
04/20/19 06:17,L'artiste By Spring Step,Women's L'Artiste by Spring Step Honiepie Wedge Sandal,Sandals & Slippers,90.85,89.95,0.99%,FALSE,1
04/20/19 06:18,Ellie Shoes,BP403-Willow 4'' Ankle Strap Heel Shoes,Heels,57.24,56.67,1%,FALSE,1
04/20/19 06:18,Summitfashions,5 Inch Women's Casual Shoes Sexy Platform Sandal Shoes With Chunky Heel,Sandals & Slippers,76.82,67.98,11.51%,FALSE,1
04/20/19 06:18,Summitfashions,Women's Sexy Cloth Platform Slide 6 Inch Heel Open Toe Sandal,Sandals & Slippers,76.76,67.93,11.5%,TRUE,1
04/20/19 06:18,Summitfashions,6 Inch Women's Casual Sandal High Heel Sandal Mid Platform Shoe,Sandals & Slippers,79.01,69.92,11.5%,TRUE,2
04/20/19 06:19,Unique Bargains,Unique Bargains Women's Stiletto Scalloped Ankle Strap Sandals,Sandals & Slippers,45.75,31.99,30.08%,TRUE,1
04/20/19 06:19,Unique Bargains,Unique Bargains Women's Chunky Heel Scalloped Ankle Strap Sandals,Sandals & Slippers,47.18,32.99,30.08%,TRUE,1
04/20/19 06:20,Spring Step,Spring Step Women's Decca Slide Sandal,Sandals & Slippers,60.55,59.95,0.99%,TRUE,1
04/20/19 06:21,Summitfashions,7 Inch Sexy Clubbing Shoes Neon Platform Slide UV Reactive Black Light,Heels,80.92,72.9,9.91%,TRUE,2
04/20/19 06:21,Ellie Shoes,6'' Pointed Stiletto Sandal.,Sandals & Slippers,75,74.26,0.99%,TRUE,1
04/20/19 06:22,Ellie,Ellie Shoes E-709-Widow 7 Inch Web Design Juliet Sandal Red / 6,Sandals & Slippers,76.43,75.67,0.99%,FALSE,1
04/20/19 06:22,Easy-Street,Easy Street Calm Open Toe Synthetic Slides Sandal,Sandals & Slippers,73.58,72.85,0.99%,TRUE,1
04/20/19 06:23,Softwalk,Women's SoftWalk SAVA Haely Mary Jane,Flats,131.25,129.95,0.99%,TRUE,1
04/20/19 06:24,Aerosoles,Women's Aerosoles Plush Behind Slingback,Heels,67.71,55.96,17.35%,TRUE,1
04/20/19 06:24,A2 By Aerosoles,Women's A2 by Aerosoles Vineyard Ankle Strap Sandal,Sandals & Slippers,65.82,58.77,10.71%,TRUE,1
04/20/19 06:24,Aerosoles,Women's Aerosoles Iced Cake Cork Wedge Sandal,Sandals & Slippers,58.99,47.96,18.7%,TRUE,1
04/20/19 06:25,L'artiste By Spring Step,Women's L'Artiste by Spring Step Lexy Wedge Sandal,Sandals & Slippers,70.19,59.99,14.53%,FALSE,1
04/20/19 06:25,L'artiste By Spring Step,Women's L'Artiste by Spring Step Goodie Strappy Sandal,Sandals & Slippers,90.85,89.95,0.99%,TRUE,1
04/20/19 06:25,L'artiste By Spring Step,Women's L'Artiste by Spring Step Santorini,Sandals & Slippers,90.85,89.95,0.99%,TRUE,1
04/20/19 06:25,L'artiste By Spring Step,Women's L'Artiste by Spring Step Amour Closed Toe Sandal,Sandals & Slippers,90.85,89.95,0.99%,TRUE,1
04/20/19 06:25,Spring Step,Spring Step Women's Decca Slide Sandal,Sandals & Slippers,60.55,59.95,0.99%,TRUE,1
04/20/19 06:25,Unique Bargains,Unique Bargains Women's Stiletto Scalloped Ankle Strap Sandals,Sandals & Slippers,45.75,31.99,30.08%,TRUE,1
04/20/19 06:26,Bamboo,"Leona77 by Bamboo, Bow d'Orsay Peep Toe Flats - Women Slip On Two Piece Sandal",Flats,25.12,24.87,1%,TRUE,1
04/20/19 06:26,Unique Bargains,Unique Bargains Women's T-Strap Open Toe High Block Heel Dress Sandals,Sandals & Slippers,31.3,30.99,0.99%,FALSE,1
